"문재인 취임 2년 만에 양승태 '구속', 황교안은 '정적'으로 [뉴스+]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003361476,http://www.segye.com/content/html/2019/05/09/20190509513359.html?OutUrl=naver
"김진태 문재인대통령, 지난 대선 선거범죄 인정되면 당선무효",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0010621201,http://yna.kr/AKR20190207079200001?did=1195m
"김진태 문 대통령, 지난 대선 선거범죄 인정되면 당선무효",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000708714,https://news.sbs.co.kr/news/endPage.do?news_id=N1005127030&plink=ORI&cooper=NAVER
"특검법 발의 외친 김진태 “문재인대통령, 19대 대선 선거범죄 인정땐 당선무효”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=016&aid=0001496134,http://news.heraldcorp.com/view.php?ud=20190207000529
"김진태 문 대통령, 지난 대선 선거범죄 인정되면 당선 무효",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000708724,https://news.sbs.co.kr/news/endPage.do?news_id=N1005127052&plink=ORI&cooper=NAVER
문재인정권 2주년…민주 '이니굿즈' 출시vs한국 '징비록' 발간,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004373831,http://www.edaily.co.kr/news/newspath.asp?newsid=04109846622487280
[문재인정부 2년] 고용쇼크 이후 검색어 '문재인'이 사라졌다,http://www.newspost.kr/news/articleView.html?idxno=71214,http://www.newspost.kr/news/articleView.html?idxno=71214
김진태 문재인-김정숙 특검하자. 대선무효투쟁 나서야,http://www.viewsnnews.com/article?q=166061,http://www.viewsnnews.com/article?q=166061
“대선 무효” “사회주의 정권” 연일 막 나가는 김진태,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000364455,http://www.hankookilbo.com/news/npath/201902140934722698?did=NA
[D-1년…미리보는 2020 총선 ①서울] 대선잠룡 예비고사…어게인 2018vs2008,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=277&aid=0004447679,http://view.asiae.co.kr/news/view.htm?idxno=2019041111313912682
[일지] 한전공대 설립 대선공약서 입지선정까지,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010605287,http://yna.kr/AKR20190128077300054?did=1195m
잠룡들의 `대선 예비고사`…총선에 정치 명운건다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004338523,http://news.mk.co.kr/newsRead.php?year=2019&no=229625
[일지] 한전공대 설립 대선공약서 입지선정까지(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010605949,http://yna.kr/AKR20190128077351054?did=1195m
"'대선 무효' 외친 김진태, 문재인대통령 특검 거론",http://www.00news.co.kr/news/articleView.html?idxno=56682,http://www.00news.co.kr/news/articleView.html?idxno=56682
20대 총선 '미역국' 먹은 19대 의원들 삼수는 없다!,http://ilyo.co.kr/?ac=article_view&entry_id=328656,http://ilyo.co.kr/?ac=article_view&entry_id=328656
드루킹 '19대 대선 댓글 조작 혐의' 1심서 징역 3년6개월 실형,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=022&aid=0003337307,http://www.segye.com/content/html/2019/01/30/20190130001258.html?OutUrl=naver
김경수 연루 드루킹 댓글조작 및 대선 불법여론조작 은폐 의혹 관련 부실수사...,http://www.greened.kr/news/articleView.html?idxno=100172,http://www.greened.kr/news/articleView.html?idxno=100172
"여당 대선불복 프레임 막아라…야당 문재인, 직접 수사 받아라",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=009&aid=0004298529,http://news.mk.co.kr/newsRead.php?year=2019&no=66925
황교안 첫 대선 지지도 1위…이낙연 오차범위 내 제쳐,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=025&aid=0002881720,https://news.joins.com/article/olink/22926746
"김진태 청와대도 공범, 지난 대선은 무효",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=047&aid=0002216196,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002508637&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
대선 무효… 문재인 대통령 특검 필요 김진태 폭탄 발언,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=101184,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=101184
김준교 “19대 대선은 원천 무효 → 젊은 혈기에 말실수 있었던 것 같아”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=020&aid=0003199736,http://news.donga.com/3/all/20190220/94202962/2
홍준표 여론조작 불법대선vs 여당 대선불복 솔직히 말해라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=018&aid=0004304993,http://www.edaily.co.kr/news/newspath.asp?newsid=01564566622386912
김진태 '19대 대선은 무효',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003820614,http://news1.kr/photos/view/?3499532
여야 대선 주자 잠룡들의 산실 ‘미래연대’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000050035,
황교안 25억 vs 임종석 7억…누가 더 돈 잘 벌었나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=008&aid=0004216306,http://news.mt.co.kr/mtview.php?no=2019050914377638095
충북 '여당 대선-지선-총선 3연패' 내년 21대 총선은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009172129,http://www.newsis.com/view/?id=NISX20190413_0000619728&cID=10899&pID=10800
김진태 기자회견 '19대 대선 무효',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003820632,http://news1.kr/photos/view/?3499546
"허경영 “본좌, 대선 출마”…10년 박탈 피선거권 복권",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=005&aid=0001159892,http://news.kmib.co.kr/article/view.asp?arcid=0012948853&code=61111111&cp=nv
김진태 의원 기자회견 '19대 대선 무효',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003820651,http://news1.kr/photos/view/?3499567
'19대 대선 무효' 기자회견 하는 김진태,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003820615,http://news1.kr/photos/view/?3499540
"바른미래당 “민주당, 대선이 끝난 후 지지율 1위 20대 토사구팽”",http://www.kukinews.com/news/article.html?no=635282,http://www.kukinews.com/news/article.html?no=635282
황교안 대선무효? 현 단계선 동의 어려워…박근혜 사면은 기대,http://www.sisafocus.co.kr/news/articleView.html?idxno=203079,http://www.sisafocus.co.kr/news/articleView.html?idxno=203079
국회 출석한 조해주 문재인 대선캠프 선거특보 임명 사실 없다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=448&aid=0000269217,http://news.tvchosun.com/site/data/html_dir/2019/03/15/2019031590102.html
